customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportCalls,Churn
CUST-0656,Male,0,Yes,No,9,Yes,No,DSL,Yes,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),55.14,8009.45,6,No
CUST-0657,Male,1,No,No,40,Yes,No phone service,No,No internet service,No internet service,No internet service,Yes,Yes,No,Two year,Yes,Mailed check,63.85,7849.19,4,No
CUST-0658,Female,1,No,Yes,20,Yes,No,DSL,No internet service,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,105.77,8283.94,6,Yes
CUST-0659,Female,0,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.33,7329.19,7,No
CUST-0660,Female,0,No,No,44,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No,No internet service,One year,No,Electronic check,51.23,5170.65,8,No
CUST-0661,Male,0,No,No,38,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),76.88,3576.28,1,No
CUST-0662,Male,0,No,Yes,60,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No internet service,Yes,Two year,Yes,Electronic check,86.99,4286.83,5,No
CUST-0663,Female,0,Yes,No,71,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,No,Yes,One year,Yes,Mailed check,95.88,7594.02,8,No
CUST-0664,Male,0,Yes,No,48,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,50.46,2634.74,5,Yes
CUST-0665,Male,0,No,Yes,18,Yes,No,No,No internet service,No internet service,No,No,No internet service,No,Two year,No,Mailed check,32.88,1400.71,1,No
CUST-0666,Female,0,Yes,Yes,16,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,115.39,1240.59,0,No
CUST-0667,Female,0,No,No,55,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,25.79,7197.97,2,No
CUST-0668,Male,0,No,No,39,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,Yes,No,Two year,No,Mailed check,27.77,6629.22,4,No
CUST-0669,Male,0,No,No,68,No,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),68.48,4338.56,6,No
CUST-0670,Male,0,No,No,59,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),101.57,2404.43,9,No
CUST-0671,Female,1,No,No,62,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),97.0,5901.04,9,No
CUST-0672,Female,0,Yes,No,13,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,113.65,351.68,2,No
CUST-0673,Female,0,No,Yes,6,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),32.44,4951.35,8,Yes
CUST-0674,Female,0,Yes,No,60,No,No,Fiber optic,No,No internet service,No,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),56.32,3477.13,9,Yes
CUST-0675,Male,0,Yes,Yes,14,Yes,No phone service,Fiber optic,No internet service,No,No,No,No,No internet service,One year,Yes,Credit card (automatic),46.78,8507.78,3,No
CUST-0676,Female,0,No,No,54,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),105.81,4424.64,9,No
CUST-0677,Female,0,No,Yes,4,Yes,Yes,DSL,No internet service,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),67.81,4812.79,1,No
CUST-0678,Female,0,Yes,Yes,39,No,No phone service,DSL,Yes,No,No,Yes,Yes,No internet service,One year,No,Credit card (automatic),20.74,6202.73,2,Yes
CUST-0679,Female,0,Yes,No,25,Yes,Yes,DSL,Yes,No,Yes,No,No,No internet service,Two year,No,Credit card (automatic),90.21,4224.76,4,No
CUST-0680,Female,1,Yes,Yes,32,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,57.65,1967.7,2,Yes
CUST-0681,Male,0,No,No,59,Yes,Yes,No,No internet service,Yes,No,No internet service,No internet service,No,One year,Yes,Electronic check,72.18,4682.65,4,No
CUST-0682,Male,0,Yes,Yes,63,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No,No,One year,No,Mailed check,109.17,8216.14,3,No
CUST-0683,Female,1,No,No,38,Yes,No,DSL,Yes,Yes,Yes,No,No internet service,Yes,One year,No,Credit card (automatic),44.19,3576.85,9,No
CUST-0684,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),42.51,5918.64,2,Yes
CUST-0685,Female,1,No,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),44.85,8509.29,5,No
CUST-0686,Female,0,Yes,Yes,28,Yes,No phone service,DSL,No,No internet service,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),52.49,7223.39,7,No
CUST-0687,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No,No internet service,No,Yes,Month-to-month,No,Mailed check,28.95,5739.73,3,Yes
CUST-0688,Male,0,No,No,22,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),89.12,6407.92,8,No
CUST-0689,Female,0,No,No,38,Yes,No,No,Yes,No internet service,Yes,No,No,No,One year,No,Credit card (automatic),39.15,8148.55,5,No
CUST-0690,Female,0,No,No,62,No,No,No,Yes,No internet service,No,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),112.47,8350.57,4,Yes
CUST-0691,Female,0,No,No,57,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,40.0,8430.58,2,No
CUST-0692,Male,0,Yes,Yes,6,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,No internet service,No internet service,One year,No,Credit card (automatic),44.08,5449.82,4,No
CUST-0693,Female,0,No,No,32,Yes,No,DSL,No internet service,Yes,No internet service,No,No internet service,Yes,Two year,No,Bank transfer (automatic),48.3,3358.07,4,No
CUST-0694,Female,0,No,No,10,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,No internet service,One year,No,Electronic check,96.39,1174.04,3,No
CUST-0695,Female,1,Yes,No,3,Yes,No,No,No,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,61.62,3365.33,5,Yes
CUST-0696,Male,1,No,No,59,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),101.57,8204.74,2,Yes
CUST-0697,Female,1,Yes,No,49,Yes,No phone service,No,No internet service,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Mailed check,98.06,7743.22,9,Yes
CUST-0698,Female,0,No,No,59,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),112.81,4564.41,0,Yes
CUST-0699,Male,0,Yes,No,31,Yes,Yes,No,No,Yes,No internet service,No,No internet service,Yes,One year,Yes,Electronic check,95.17,4680.3,6,No
CUST-0700,Female,0,Yes,No,69,Yes,Yes,No,No,No,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,23.29,2700.05,6,Yes
CUST-0701,Female,0,No,No,62,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Two year,Yes,Credit card (automatic),103.4,3964.04,3,No
CUST-0702,Male,0,No,Yes,52,No,Yes,Fiber optic,Yes,Yes,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,113.68,6220.84,8,Yes
CUST-0703,Female,0,No,Yes,41,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),119.36,3511.9,1,No
CUST-0704,Male,0,Yes,No,31,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),30.78,1650.08,0,No
CUST-0705,Male,0,Yes,No,22,Yes,No phone service,No,No,No internet service,No internet service,No,Yes,No,Month-to-month,No,Electronic check,80.55,4713.74,2,Yes
CUST-0706,Female,0,Yes,Yes,4,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,38.34,1974.38,6,No
CUST-0707,Female,0,No,Yes,13,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,No,No,Two year,Yes,Mailed check,44.78,8476.76,8,Yes
CUST-0708,Female,0,Yes,Yes,45,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),94.05,3406.93,1,No
CUST-0709,Female,1,Yes,Yes,42,Yes,Yes,No,Yes,No internet service,No,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),117.72,7915.71,5,Yes
CUST-0710,Male,0,No,No,49,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),78.68,1976.26,2,No
CUST-0711,Female,0,Yes,No,20,Yes,Yes,No,Yes,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,104.76,1660.71,4,No
CUST-0712,Male,0,Yes,No,54,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),18.91,5373.94,8,No
CUST-0713,Female,0,No,No,36,No,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,No,One year,Yes,Electronic check,21.74,6784.57,2,No
CUST-0714,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,78.87,4938.65,0,No
CUST-0715,Female,0,No,Yes,15,Yes,No,Fiber optic,No,No,No,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),57.68,2013.09,4,No
CUST-0716,Male,0,No,No,17,Yes,No phone service,DSL,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,108.76,347.0,0,No
CUST-0717,Female,0,No,No,24,Yes,No phone service,DSL,No internet service,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,48.8,5385.98,7,No
CUST-0718,Female,0,No,No,58,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),62.07,1155.67,6,No
CUST-0719,Female,0,No,Yes,23,Yes,No,DSL,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),71.85,2997.46,1,No
CUST-0720,Female,1,Yes,No,46,No,No phone service,DSL,Yes,Yes,No,No internet service,Yes,No internet service,Two year,Yes,Electronic check,45.85,5885.16,8,No
CUST-0721,Male,0,Yes,No,8,Yes,No,Fiber optic,No,No,Yes,No,No internet service,No,One year,No,Credit card (automatic),110.67,869.04,4,Yes
CUST-0722,Female,0,No,No,59,Yes,No,No,Yes,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,65.38,1122.8,6,Yes
CUST-0723,Male,1,No,No,59,Yes,No,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Month-to-month,No,Mailed check,61.26,553.39,3,Yes
CUST-0724,Male,0,Yes,No,13,No,No phone service,No,Yes,No,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),104.67,8665.96,0,Yes
CUST-0725,Male,0,No,No,39,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No,No,Two year,Yes,Electronic check,49.82,3378.6,7,No
CUST-0726,Male,0,No,Yes,28,Yes,No phone service,DSL,Yes,No internet service,Yes,No,Yes,No internet service,One year,Yes,Credit card (automatic),101.38,7882.11,0,No
CUST-0727,Male,0,No,Yes,61,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,Yes,Yes,One year,Yes,Credit card (automatic),30.47,2566.91,2,No
CUST-0728,Male,1,Yes,Yes,16,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,36.64,6557.3,5,No
CUST-0729,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No,No internet service,One year,No,Bank transfer (automatic),114.99,1919.94,7,Yes
CUST-0730,Male,1,No,No,17,Yes,No,DSL,No internet service,No internet service,No internet service,No,Yes,Yes,One year,No,Bank transfer (automatic),103.93,4344.46,7,Yes
CUST-0731,Male,0,No,No,30,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,Two year,No,Mailed check,57.57,7177.31,1,No
CUST-0732,Male,0,Yes,Yes,13,Yes,No phone service,DSL,Yes,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),83.12,7105.42,8,No
CUST-0733,Female,0,Yes,No,13,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,One year,Yes,Credit card (automatic),114.18,6913.95,3,No
CUST-0734,Female,0,No,No,43,Yes,No,DSL,No,Yes,No,No internet service,Yes,No,Month-to-month,No,Electronic check,39.61,7169.66,3,No
CUST-0735,Male,0,No,No,21,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,24.02,1854.0,1,No
CUST-0736,Female,1,Yes,No,55,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),72.82,4204.6,0,No
CUST-0737,Male,0,Yes,No,40,Yes,No,DSL,No,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32.54,4227.65,9,Yes
CUST-0738,Male,1,Yes,No,15,Yes,No phone service,Fiber optic,No,No,No internet service,No,No internet service,No internet service,One year,No,Mailed check,37.11,7749.34,6,No
CUST-0739,Female,0,No,Yes,52,Yes,No phone service,Fiber optic,No,No,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,108.94,2595.61,9,No
CUST-0740,Male,1,Yes,No,53,No,Yes,No,Yes,No,No,No,No,No internet service,Two year,Yes,Bank transfer (automatic),18.76,8105.25,2,No
CUST-0741,Female,0,No,Yes,52,Yes,No phone service,No,No,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),101.32,3931.81,3,No
CUST-0742,Female,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No,One year,Yes,Electronic check,70.73,5833.09,8,No
CUST-0743,Male,1,Yes,Yes,33,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),75.05,2352.44,5,No
CUST-0744,Male,0,Yes,No,57,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),86.52,3580.21,0,Yes
CUST-0745,Female,0,Yes,No,52,No,No phone service,Fiber optic,No,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),62.01,6180.49,8,Yes
CUST-0746,Male,0,No,No,9,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,29.79,4469.67,8,Yes
CUST-0747,Male,0,No,Yes,54,Yes,No,Fiber optic,No,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,28.49,8098.41,4,No
CUST-0748,Male,1,Yes,No,1,Yes,Yes,DSL,Yes,Yes,No,No internet service,Yes,No,One year,No,Credit card (automatic),94.94,6417.72,7,Yes
CUST-0749,Female,0,No,No,44,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,No,One year,Yes,Mailed check,40.55,4918.15,6,No
CUST-0750,Female,0,Yes,No,9,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,Two year,No,Mailed check,20.87,7716.07,7,No
CUST-0751,Male,0,Yes,No,32,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,No,No internet service,Two year,Yes,Bank transfer (automatic),117.92,5796.36,8,No
CUST-0752,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),118.0,5638.04,1,No
CUST-0753,Female,0,Yes,No,12,No,No,DSL,No,No internet service,Yes,No internet service,No,No internet service,One year,No,Mailed check,56.57,2157.0,9,No
CUST-0754,Female,0,No,No,57,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),20.6,3446.15,4,No
CUST-0755,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),92.18,5950.44,7,Yes
CUST-0756,Female,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,102.76,7760.54,2,No
CUST-0757,Male,0,No,No,62,Yes,No phone service,DSL,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,30.75,2757.58,5,No
CUST-0758,Male,0,Yes,No,12,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),31.82,1888.85,5,No
CUST-0759,Male,0,Yes,Yes,65,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,No,No,One year,Yes,Bank transfer (automatic),101.87,5172.47,6,Yes
CUST-0760,Female,0,Yes,Yes,42,Yes,No,DSL,No internet service,No internet service,No,Yes,No,No internet service,One year,No,Electronic check,112.03,601.41,2,No
CUST-0761,Female,0,No,Yes,62,Yes,No phone service,No,No,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,98.66,6221.65,7,No
CUST-0762,Male,0,Yes,No,11,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No,Two year,Yes,Electronic check,38.48,6122.65,7,No
CUST-0763,Female,0,No,No,43,Yes,Yes,DSL,Yes,No internet service,No,No,Yes,No,Month-to-month,Yes,Mailed check,59.98,3099.82,8,No
CUST-0764,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No,One year,No,Electronic check,79.29,7768.23,7,Yes
CUST-0765,Male,0,Yes,No,32,No,No phone service,DSL,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.35,4377.94,2,No
CUST-0766,Male,0,No,No,40,No,Yes,DSL,Yes,No internet service,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),39.48,5624.53,5,No
CUST-0767,Female,0,Yes,Yes,23,No,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No,No,One year,Yes,Credit card (automatic),46.85,1837.56,8,No
CUST-0768,Female,0,Yes,No,56,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No,No internet service,Two year,No,Electronic check,69.97,3641.35,0,No
CUST-0769,Male,0,No,No,6,Yes,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,70.1,7505.51,2,Yes
CUST-0770,Male,0,No,Yes,50,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Credit card (automatic),101.06,1866.74,1,Yes
CUST-0771,Male,1,No,Yes,37,No,No,DSL,Yes,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Mailed check,94.81,3408.97,7,Yes
CUST-0772,Male,0,No,No,64,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,111.2,2779.54,5,No
CUST-0773,Female,0,No,No,54,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,102.96,1329.94,9,No
CUST-0774,Female,0,Yes,No,49,Yes,No,No,No internet service,No,Yes,No,No,No,One year,Yes,Electronic check,43.9,2533.33,7,No
CUST-0775,Male,0,No,No,11,Yes,No,No,Yes,No internet service,No,Yes,No,No,Two year,Yes,Electronic check,51.79,2038.93,1,No
CUST-0776,Male,0,Yes,Yes,49,Yes,No,No,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),69.04,8036.64,5,No
CUST-0777,Female,1,Yes,Yes,21,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No internet service,One year,No,Bank transfer (automatic),19.46,6452.05,6,No
CUST-0778,Female,0,Yes,No,66,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,110.2,2762.39,7,Yes
CUST-0779,Male,0,No,Yes,63,Yes,No,DSL,No internet service,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,22.52,6645.31,8,No
CUST-0780,Male,0,No,Yes,28,Yes,Yes,No,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),50.89,210.22,4,No
CUST-0781,Male,0,Yes,No,17,Yes,No phone service,DSL,No,No internet service,No,Yes,Yes,No,One year,No,Mailed check,76.06,4589.29,2,No
CUST-0782,Female,0,No,No,6,Yes,No,DSL,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),70.82,2191.4,1,Yes
CUST-0783,Female,0,No,No,19,Yes,Yes,DSL,No,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),84.75,1010.54,7,No
CUST-0784,Female,0,No,No,56,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),71.81,7690.79,0,No
CUST-0785,Male,0,No,Yes,28,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,41.36,1748.67,9,No
CUST-0786,Male,0,Yes,No,66,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),38.51,7158.0,5,No
CUST-0787,Female,0,Yes,Yes,38,Yes,No phone service,No,Yes,No,Yes,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),110.54,3605.6,1,No
CUST-0788,Female,0,No,No,37,No,No phone service,No,Yes,No,No,Yes,No,No internet service,One year,No,Mailed check,44.92,142.07,2,No
CUST-0789,Male,0,Yes,No,68,No,No phone service,DSL,No internet service,Yes,No internet service,No,No internet service,Yes,Two year,No,Electronic check,46.66,6377.85,7,No
CUST-0790,Female,0,No,No,49,Yes,No,DSL,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),60.12,5195.6,0,No
CUST-0791,Female,0,No,No,43,Yes,No,No,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Mailed check,32.22,3006.1,5,No
CUST-0792,Male,0,Yes,No,36,Yes,No,No,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.74,2462.38,2,No
CUST-0793,Female,0,Yes,Yes,58,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),85.83,657.79,5,No
CUST-0794,Male,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No internet service,No,One year,Yes,Mailed check,98.17,8191.46,2,No
CUST-0795,Male,0,No,No,52,Yes,No,DSL,No,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Electronic check,90.57,4306.78,7,No
CUST-0796,Male,0,Yes,Yes,58,Yes,No phone service,No,No internet service,No,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,33.06,760.52,4,No
CUST-0797,Male,0,No,No,32,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),64.52,7559.88,3,No
CUST-0798,Male,0,Yes,No,60,Yes,No,Fiber optic,No internet service,No,No,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),21.94,2438.83,8,No
CUST-0799,Male,0,Yes,Yes,58,Yes,No phone service,DSL,Yes,No,No internet service,No,No,Yes,Two year,No,Credit card (automatic),19.82,1785.68,4,No
CUST-0800,Male,0,No,No,56,Yes,No,No,No,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),62.89,2457.1,3,No
CUST-0801,Female,1,No,No,28,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,43.8,4919.61,7,Yes
CUST-0802,Male,0,No,No,1,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,87.7,660.96,7,No
CUST-0803,Male,0,No,No,42,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),91.87,4200.61,7,No
CUST-0804,Female,0,No,No,48,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,109.33,7794.84,3,No
CUST-0805,Female,1,No,No,40,Yes,No phone service,Fiber optic,No,No internet service,No,No,No internet service,Yes,One year,Yes,Mailed check,95.59,1651.71,0,No
CUST-0806,Female,0,No,No,63,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,22.92,2893.38,1,Yes
CUST-0807,Male,0,No,Yes,4,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,No,One year,No,Bank transfer (automatic),55.91,3457.13,3,No
CUST-0808,Female,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,45.85,5107.57,9,No
CUST-0809,Male,0,No,No,27,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),57.39,7998.97,1,No
CUST-0810,Male,0,No,Yes,9,Yes,No phone service,DSL,Yes,Yes,No internet service,Yes,No internet service,No internet service,Two year,Yes,Electronic check,34.33,3443.39,9,No
CUST-0811,Male,1,Yes,No,16,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,Yes,No,Two year,Yes,Mailed check,27.97,618.38,2,No
CUST-0812,Male,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),71.14,3038.91,8,No
CUST-0813,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),91.48,1668.32,8,No
CUST-0814,Female,0,Yes,No,14,Yes,Yes,No,No internet service,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Mailed check,89.59,5676.71,8,Yes
CUST-0815,Male,0,No,No,25,No,No phone service,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),64.0,272.05,6,No
CUST-0816,Male,0,Yes,No,34,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No internet service,One year,Yes,Credit card (automatic),71.27,2552.54,3,No
CUST-0817,Male,0,No,Yes,67,Yes,No,No,No internet service,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,70.67,4751.2,0,Yes
CUST-0818,Female,0,Yes,Yes,24,Yes,No,DSL,No internet service,Yes,No internet service,Yes,Yes,No,Two year,No,Mailed check,88.54,2425.82,2,No
CUST-0819,Male,0,Yes,No,26,Yes,No phone service,No,No,No internet service,Yes,No internet service,Yes,No,Two year,Yes,Credit card (automatic),22.89,4801.74,7,Yes
